User_ID,Username,Email,Password_Cleartext,Password_Hash_SHA256,Salt,AWS_Access_Key_ID,AWS_Secret_Access_Key,Google_API_Key,Slack_Bot_Token,SSH_Private_Key_Snippet,DB_Connection_String,Last_Login_IP,Account_Status
64276,elizabeth98,elizabeth98@yahoo.com,+92bk$8fK#RT,64375a4a4b87c77d20ebf2ac4fed5d6bdeb43c5ce3efe3785a9a18452b02b5af,9dsFvxwqiNV6By4l,AKIAJG2JATZRMFM6WG15,LuIbInLxaGF0vPcGh8PdBFhZUeeE0d7dv0fwHbB2,AIzaToCkMqZ1Q8nBEaLvwm-JRXEbeyUwlIuHKM9,xoxb-8884069353-3557053170-rFL0nzSKakLarTap6IRBUG5H,-----BEGIN RSA PRIVATE KEY----- q003dpD+ev1AX+QwWDU0Ujf1DtDLG5wZUOI7osEOo2hwWa9d/9...,mongodb://elizabeth98:+92bk$8fK#RT@192.168.1.50:3306/production_db,133.101.185.158,Compromised
10179,susan91,susan91@yahoo.com,&NF(UGh@TqO6,4772c8718afc06ea70aa20c0b8de8299b66a6b5297f4c910ceedab5fcff0e174,iCWkMLRLUpdNutwn,AKIA2VCGG4ZV71BHRCB3,MAjXjqDWYo95mpoh3JBBNZBUAN3NJZMhygbdsFp8,AIza2BZ42J1H2tLepzK56DDmt2UWzTFRq0FFt7e,xoxb-9320392054-7492535126-cYRCgnwbaqB2ToOBX0oDj9dG,-----BEGIN RSA PRIVATE KEY----- nII4AVdAe82Q/ypTFU4kBWM0dzz1jFm+0+je100zvlWn4CezT9...,mysql://susan91:&NF(UGh@TqO6@10.0.0.5:3306/production_db,144.100.250.13,Locked
78707,jonathan67,jonathan67@hotmail.com,&97!ZRs&9AYm,6f59a6efd750770791ce042a88629d8c6f0fdb57466cc7e9a16e4c83918b3e60,kbnk5GUS8l1g3eny,AKIAIEZNTT1H2EPBET6Q,b+lT4v8SVOnuLKXJkHhzxu54bgjPnRvczAYek9u+,AIzaHAywJZTPxK8GzzmtaOZvVIsyAxp8zTLO1Zb,xoxb-7755458168-4979044672-B8vtezEJ0gfV9GP3Aykm2YWH,-----BEGIN RSA PRIVATE KEY----- 4ZuW/6kL/+Tj2DH1+pPp5ZFee9goMy2tMMqRFKnrnvKkqvXit5...,mongodb://jonathan67:&97!ZRs&9AYm@10.0.0.5:5432/production_db,50.175.191.114,Active
98183,emily69,emily69@hotmail.com,&UDk8cASb0(2,fa80dcf07e18d061c748e693c79aed57d5eb97b5ab42ee0e3e11cd1a9ad19d63,gtpVLT2fbCkxQGEA,AKIABYRYE2LO6F0K51ZX,eChkwpyAAb9hSt4P7/ylS8OMNczenzCjWfjNF2oP,AIza9wxWJOkJvU5RNt2nPc4_yS4Ukc1-c0Euo7L,xoxb-4342959007-9615332283-2g6LUxisi1nE0HShXroj65dY,-----BEGIN RSA PRIVATE KEY----- K761VrLYlWvxR5V1ABX2KXJBRaEq4HTr3VkJhkk7V2G13+41YC...,mysql://emily69:&UDk8cASb0(2@192.168.1.50:5432/production_db,146.210.80.187,Active
47807,christopher21,christopher21@yahoo.com,&3e$kygn(AIG,318c6cc3ff06fec02ff14988bf33920d50d5c504df6c7426f81b603e583043d0,uL7I0gh1iiqE26VP,AKIALT2LFYOPRI3BTZCP,hJTvritzy4cD2/fBd8YXyIiD22GGmUcP8vPKyy4A,AIzan9HUDOCcqDuxlpEONpcsMTu9xRC-LaK4ume,xoxb-9787852033-2921354409-6lf7Q3sBhYdQqGR1A2ZTFwzE,-----BEGIN RSA PRIVATE KEY----- RnEd6x0VT1//RfIIwM4mMD/+inZK73kqvAeqoDaLlNzn3ZhtCL...,mongodb://christopher21:&3e$kygn(AIG@db-prod.internal:3306/production_db,11.45.29.16,Locked
20188,brian4,brian4@yahoo.com,Wq&EfxNkN_3N,710c86b4fb0012e0456cf495cb4c904eb76774726817c3cb3b32883ba8500fc4,sQ7LPmZ8wlvlKoUN,AKIASXIMLUGRQHNJ1EIQ,7Vp33vYjROkE5GimWKCUqBFBeOz7hbvpacKnIas9,AIzafCr4RMMslzxfVi5lC4xwmdQ9YF9nR5817i7,xoxb-6194458928-2398274112-ASdaqGQhxw5AKfCxGkCWMpFe,-----BEGIN RSA PRIVATE KEY----- rwGg7FTPTTSij+ZgnyRp6wC+0xVh9b+7+vJf+q9agQpavrPFdU...,jdbc:sqlserver://brian4:Wq&EfxNkN_3N@db-prod.internal:5432/production_db,111.189.183.80,Compromised
67843,tracy39,tracy39@hotmail.com,Utk@uS6hshw5,66999d6638e8f4007cea0cbc41d25d82eea382ed9c9024087c5650743eae0362,d1R0LscsQkLI2z8a,AKIAUAY0L5GKEID67MCI,2u+OWow1aXeuF7RL19ieCikkVgvO0vOkHIKbUkOc,AIzaLnsMa8m8G4-cKi--rKGoK8PtZipvtLgQuDu,xoxb-5724664706-7525364850-jI157izp6wpI8xPBwuDo9u1D,-----BEGIN RSA PRIVATE KEY----- Z8ReZH/zLlZy41iaKI9rDXmNlBa39Fbh6P8MwqauF4cOEgg96W...,postgresql://tracy39:Utk@uS6hshw5@db-prod.internal:1433/production_db,115.98.39.230,Active
17362,jimmy86,jimmy86@hotmail.com,wd%750Sshh5T,4925c152de1f21c1cab8a5a4a09b9d6b6c99fd5b8bd557fd2d42ff15d45ecdc5,RUPJazF1ZlQ0oFkf,AKIA842K2WVATV586SXS,iGbw5HgxOlG9Kq+pyNCtQSnc5vTLooo1kmAvEu51,AIzaetUYCTpEVQPi3d0oPpstJ2q2cjGPehLdceO,xoxb-9460391845-5829184924-SNY1Xy54sIuTsSxfNHo7Ewgs,-----BEGIN RSA PRIVATE KEY----- fGpco3VldiMMUImacnRtGCARAIcSv3fDBL8xajkH5660HJL2CE...,mongodb://jimmy86:wd%750Sshh5T@localhost:3306/production_db,29.20.249.176,Compromised
90467,tina85,tina85@gmail.com,9O192$ew#+MK,839028e6f2fa8e6eedcc439cd6aa66bf3ddc07caf708fc13a44af86763540662,NXXNTKWCabwIrOfZ,AKIAKRO168G48ETSQY0J,aWVLAXglXzy4AEpmGrBcywX+PVeMgpa4wEOoTxPJ,AIzaUxQT-I8IqIA98Au-nL0vs7uLgcEcnl6HQvX,xoxb-5533232529-2252533704-fDWuF9lAWdq8EFpDkRcJHC0j,-----BEGIN RSA PRIVATE KEY----- ifjuoDjoxWDNb3b4R2iy2gR0RTlU/7YC+lzd2AsjueOaR0+PR2...,jdbc:sqlserver://tina85:9O192$ew#+MK@db-prod.internal:27017/production_db,160.143.89.210,Compromised
83319,robert2,robert2@hotmail.com,)T94AjpVJT0A,ac50399a192cd619a0507e46ed21b69d67960ac9837c32a5e5cd87fe3e78ca50,AmHKyqEvfP68VXlw,AKIAYHEJNLKXIIMGRFKV,RjXYRck64yZ1vtMW2Us3f+d1/k5APwapvrJePZ8S,AIzaQuu_Vv89Cwu7R-LQBqtOUiKNx2ifBqeqUvb,xoxb-7447477668-1614035685-m4GriPytOPt5rJNAYSnwHLUn,-----BEGIN RSA PRIVATE KEY----- /nmPgMzPJk5wgnVweZSAjyk1G1QLCrBwMiqXTheQ+B3CCQrXzC...,jdbc:sqlserver://robert2:)T94AjpVJT0A@db-prod.internal:1433/production_db,108.112.85.152,Locked
51198,karl22,karl22@yahoo.com,+#%r6Kgd7!Md,f48b6fc977d7cc8a426eb9709fcd4ec02cd5e13b56006d71915b7e0c63318482,6bIHWtJMoKi9xLhx,AKIACI1IL2U5ZC6RAASP,g5ua9Ef7ao9ObhJm9saVNKkwkviYVEkP2AUuWMPj,AIzaBjSywl376P3iZPuW5zJ8dQgW6HWnFyt17Lf,xoxb-9119754899-2971258953-OtZ88ta7nYN0lUCJMWnn8AFR,-----BEGIN RSA PRIVATE KEY----- sI4dYmdaOGkBSyOyLsmksGOyMS73H+0sFWz63+p5cvlOPa4FaD...,mongodb://karl22:+#%r6Kgd7!Md@10.0.0.5:5432/production_db,198.128.163.130,Active
56728,elizabeth97,elizabeth97@yahoo.com,x+^EMznqox)1,33153b6abcf0866d987ed3249c50474c925779e472bcd784b9e3308d321ea888,biA0lJrqjnuSENHJ,AKIA7KIOY12KE8IT9F3M,6gO/hozArapCRol/ZrysfF/YEvN+nNG86lEVcXfW,AIza2fUCxGsQqATTChh8Pv6NdZEEU2k-ZgKl4DB,xoxb-7606276673-7283434947-UpgYNlIPVn6pJfK16VtOtR4U,-----BEGIN RSA PRIVATE KEY----- QV99ycMYUsnRJZOSx8wgU0r2mp8Vl8hrJ4eHjrCG5B2VosBmQu...,mongodb://elizabeth97:x+^EMznqox)1@localhost:5432/production_db,136.188.155.23,Locked
19635,kenneth57,kenneth57@gmail.com,29kOJQ_fR!5#,4c2d9614c1a43a3a6ff818fe6ff7989f5264161faaca6ca424577db2b2587c8d,1wJo8eKOGnd5x3d3,AKIA47LKJQOU7ZSZ6VAK,Y3/skUn00TIgME8c649e8mPwnMACBqw+qyU3s/7v,AIzaHQADYCfdYrXjG2UiH9xI4Yr9buXFm6G4Yj_,xoxb-7332803318-1699013506-DGrZJy6cEC4n1Wr27Xqbb1MG,-----BEGIN RSA PRIVATE KEY----- ncqouLKj3EiNrJGr48p8rZXiq0y/RKBxGOodo1y7JMQUFFsULP...,postgresql://kenneth57:29kOJQ_fR!5#@192.168.1.50:5432/production_db,223.166.44.86,Active
77643,alejandro97,alejandro97@gmail.com,M9@0PAag3jbN,9f1939f2e26a802211d4c1486426b92949527cceaa5db33f03c4b1a0c4f72a14,Hd9EOYxMFt9Pu4KW,AKIAJOIVQN97IXE5IWHI,Bpez2mRJwHFrcXLaEBw7tF07vKbePNXtfUb/Ui4M,AIza7Q1LeT1uA76veXPSZX3MJk7HIQQz1aEo8OK,xoxb-1510072255-5536727433-INjL28exEgCYcRGEFDOWTfxN,-----BEGIN RSA PRIVATE KEY----- YUGMsuetA/Xc603SC8FFOjXdj3/0g8ua6PEEnRB8Wv1urFqL7b...,mongodb://alejandro97:M9@0PAag3jbN@10.0.0.5:3306/production_db,50.216.220.17,Compromised
95196,stacey78,stacey78@gmail.com,ix11tSiw)H6y,629b5a0c0661295c9b61de42fe8e5bfc97279b52d4a3560a01006be0ea0bfcb7,y2UJFeu2jULVIWit,AKIAGJ5WVV6OJEJD5IXL,pd3maSbsGdinkyi/kYULJ5QYh6RidxBz0OCr6Nse,AIzahSTelF4mCCIEKFoOcxgHqEqGgctEkB-yFb0,xoxb-6815262965-6296925344-dbqTLXl2ZbkU5SpxW1bSSlc9,-----BEGIN RSA PRIVATE KEY----- sKs4bhk4ZxqcbEb+fjz99Y2hqj7Vc+vD6rp1Jhmuh/N3VLjO91...,mongodb://stacey78:ix11tSiw)H6y@localhost:3306/production_db,124.77.165.133,Active
89916,james6,james6@yahoo.com,KR&2rxDi$H1t,aeb8acf0d11787e29e47e6833b4d52c16f0889c3fb1f5bae62faa4545ffc48e8,7yk80IOs3yzjkXcj,AKIATZ6RZPCLUY118QT0,SKLg6JtMf0ieYOnki41Rn0NzpJfDpik529wKoQt9,AIzaJZizZzWNOkjmEkqmUL3EbTNSmDZVeA9HGOj,xoxb-7651348384-3568924855-vkxjLkA5o1RJsq6z6d0dhAWb,-----BEGIN RSA PRIVATE KEY----- j76ECjwSYZc0wzgCLVCSNc1AZ5Brl4opNvbpzITQPNhEgJu+Ll...,postgresql://james6:KR&2rxDi$H1t@localhost:5432/production_db,175.145.235.2,Locked
89408,jonathan58,jonathan58@gmail.com,%^w+45bKRG2z,b92a3b1b97eaf66252eae1fbf8d8f97eb9085f4a3732cc05850b740b83cf14fa,LHRamI3YYYAu3KGG,AKIAH24GZ8G8CBTMMBDY,Dx42/EpOXua9CvUSLNO01BHitJAYBVUF9OUdK9qj,AIzabiP0d2h_t9nQO6HNx-Exwyg4wRtdxxWa2Xr,xoxb-9875750315-7341794220-3EuOR8mupmFHBeK22cBAWxTr,-----BEGIN RSA PRIVATE KEY----- uS1wKCLtseiW/mCpBkQBJZd632Bu/lfxAkm1R+e+/gSHEsaHdw...,mongodb://jonathan58:%^w+45bKRG2z@192.168.1.50:1433/production_db,212.141.11.6,Locked
83348,allen43,allen43@yahoo.com,i@RxrEACy2N&,c36a757bf754f5bde3fe34337900a61074771ab54147f81e0cabaa9d9bd44d12,wt9kKsuXYPNXt4FT,AKIAJGZ8L59QAXYB3WEV,CsqJkyS12XyUcVqmGwBOoBkntnwpAIHF5d0bXu31,AIzaAJpG5gp5_LXGB1UDjFql4Z_QDvuRoKcAEEd,xoxb-1659133185-1011103189-6tVnykLMP90ao5BiSUeyQ1zG,-----BEGIN RSA PRIVATE KEY----- VxWrdEnLi7RtfiitHW/zoaHiCsI//EBL03UW2LRt3FWw9+nqxd...,mongodb://allen43:i@RxrEACy2N&@10.0.0.5:27017/production_db,196.142.76.194,Compromised
99471,yolanda26,yolanda26@yahoo.com,*RgEIJa0B07m,ca8d949c59e1707acf137c877085412114f3dd611016dadb5a0831086e978016,jn99FihmoZQO3UKD,AKIA1HP0IAQ0HKMTL405,dt5mJ1kC1Xjvi3+XT8ZAiLfcDHrAZmiAmWfSiPlc,AIzailVzgueubRorYS0DSx_veTf0GCfQwOMqXHo,xoxb-8682529318-6930852388-AxPIGr8dm0lpPRkG9Fy8paKC,-----BEGIN RSA PRIVATE KEY----- zxXVbkH1bzd7lD5nqqSi+ESR3Hibqiyu+tK5Mgc3WkDRLvVaPB...,jdbc:sqlserver://yolanda26:*RgEIJa0B07m@10.0.0.5:27017/production_db,98.186.213.145,Compromised
61862,justin94,justin94@hotmail.com,U#6GmDTd@^82,5ed07c2ee5d9070b9a1657aa1e108f39657bed944f8fc668dd88059d7c36e7a0,K3Jw3eAhIgRyNK2J,AKIARIWC6E2HSGWGVA5O,rkwcTv95pMwMypSLjEqQdlRKN2TDCZB9Z6WA1DFJ,AIzaQumzpdMhOhLj7J17E8qFOHg-B2oMeMkFz7g,xoxb-4153315894-8406100158-dpA5pLimtrsy54OtkBXOjJHz,-----BEGIN RSA PRIVATE KEY----- oIS9VAjNFuFFBJVMLjrMsuI62gSoMdZf3cksbTQN7BB6+xYQ9P...,postgresql://justin94:U#6GmDTd@^82@db-prod.internal:3306/production_db,145.82.195.20,Locked
97561,john95,john95@yahoo.com,L7XbV%Uj+aB(,34ad2b05cb28dd44ae486fe1bc96544470feaec35a53777f233c353b2e225d39,sRZSX5TSj6VllZa6,AKIAHCIXT4KTJPEX38PC,ej2MXe9OuR8gySQ8PNoLBeQ4WKF3xjGtO10YIr5H,AIza7blIogDQ3YpQpe1Vhc5ED8kV_NFPyoJNwFQ,xoxb-5498391530-7784545958-bWaXsQhTR4QJCu6wQG1LSYRa,-----BEGIN RSA PRIVATE KEY----- FxSzdh6YFWS0t5AtlCBKpV9tbkO0E3Cwh1EyM8tnYK4Nzf2Bmt...,mysql://john95:L7XbV%Uj+aB(@db-prod.internal:1433/production_db,199.187.28.11,Compromised
26797,michelle35,michelle35@yahoo.com,z8C2XdWQ!WX#,cee99702a628328408ca5e5598dc158b89aedac54b316a1b1de9e3b0840a4885,hpyObsjt29OfmjWq,AKIATZC3LLG941LX3YQE,cIe6GHVa4w5I8PRYZAuBiVcwg6PBhktGK+HE3mhv,AIzaXeugqf-6h_xPLqcxn0sp7sSHfkimufLAybl,xoxb-4011471035-1434536270-JIVRbj2PbiyyeiT590C1kZNA,-----BEGIN RSA PRIVATE KEY----- 8HJlJOOkwXqOXXa55zp5dq3465AE5t0uCYr8cANZISxgUq32Qq...,postgresql://michelle35:z8C2XdWQ!WX#@localhost:5432/production_db,13.207.155.158,Compromised
36267,shane97,shane97@yahoo.com,O%96JNZn@CqV,67162f22b0cd861966d09321135dd38b13b4f07f69cb52c4087ae9406ec202f3,v6NTxRUB4rNOi12M,AKIAOBTYKC8NACXY4942,1dezhzCmExul9CD4Vf3clLSxiewtRXnDS4H3eKaF,AIzaDHddfyIFjop0sa3eUFRKtaDIOLFa_atsuRv,xoxb-5317808947-3938341884-QM8xrwICKhkVY4tWAi4ydqWM,-----BEGIN RSA PRIVATE KEY----- mah9cO43EcBt97sszs6NcUB1WruZmf8GoH4gmLFhGD9nQMQ9OT...,jdbc:sqlserver://shane97:O%96JNZn@CqV@localhost:3306/production_db,28.21.42.224,Active
38243,kimberly67,kimberly67@hotmail.com,4!cIl$w3XlU(,14ce8336a5c3d02c75ced164fa756bba90baacc3b6aa01207d804d69a5186ae5,PAvpEnZ1V38gPEqi,AKIA5OZ99SK7MBZO6L6E,N4z9Q8IzBwzYRP8rcbwC5PU7TRmWfedkiv5S8CJm,AIzauGV-l0b8-TmgQSkz4t1DBHnFSX7YxWU_tlc,xoxb-5932153140-3605339804-SbqcZCvlUX89AkITnNIVvTj4,-----BEGIN RSA PRIVATE KEY----- ncHF8nnnhGKrtLRgpY1E8hjJ1uBSI2aZVnjZ247R4mQvJZMHpI...,jdbc:sqlserver://kimberly67:4!cIl$w3XlU(@10.0.0.5:5432/production_db,59.86.226.132,Locked
89666,jonathan6,jonathan6@hotmail.com,7!ccy+WsNX*5,ca96c7d6a1959e6dc69e6e9b1f64784374600cc2b3c2b322511f6fa2a2bad303,kHP5u57ps4gllNoO,AKIA9UIPSK9RTQZ8RWLU,xZEbFYLqJl55mz0BAtG7eyJOcn+eBTOByGKKRxbt,AIzac06mWW3LevAa0LSVAU9_XL3gwlt-gT1Us4c,xoxb-5746477016-9905767996-lHEcrQp0kqn19OWfV8GMS8IB,-----BEGIN RSA PRIVATE KEY----- /PcPTMmGKcHuNbGqSTJeuf2O+j5K4+A0G783hYfNh8gynpopIe...,mysql://jonathan6:7!ccy+WsNX*5@10.0.0.5:3306/production_db,170.142.116.180,Active
24371,julia94,julia94@yahoo.com,(pF5sFiFa5QQ,9050116679cde69f528d77b598a9c945d65b1f81c9bc9b829f043da674e06cfd,7H4Bjl5LE24GxNuA,AKIA2G9YVR99L3T7L7BV,VvJBbuFtGeMr+OqbnplDwNYqvNCJv8cU3AkfNEn0,AIzaBEKy4uou65vVjbUTDJKdp66L5ZvFZFmp5Fp,xoxb-4370115330-5949554448-OdwqipRQ1NvfKVb1emKBMqTw,-----BEGIN RSA PRIVATE KEY----- 58njCoY9H669PgDyEKIgUGZlwEoh/Pb+Jsm9SO09Hn0JuIx59a...,jdbc:sqlserver://julia94:(pF5sFiFa5QQ@localhost:27017/production_db,155.28.90.185,Locked
14437,nicholas91,nicholas91@yahoo.com,_U2QbqrdlMF$,8d2e60bd1b8ca38ad63b2451a34f54fef9f362fe2c638de12223ad3632e68f49,Cu6Ffb6nG4sgJ3u1,AKIA51YU6RJ4YB05VDMA,qhPM6tETO3KIsEMuP+txtgHbqfa6drQA5BAwz3Qr,AIzaVfvmL0Dm3BusZrg3WcVnZsdEAI0vabtx48O,xoxb-5961230929-8429715836-YcrfXUqHCQHv5QXlQmdKXigQ,-----BEGIN RSA PRIVATE KEY----- AbRAPVWamqJIR2zNj8At4wPl7L8xarCOtZM5qIvtcUN/NxQtBv...,mongodb://nicholas91:_U2QbqrdlMF$@192.168.1.50:27017/production_db,43.168.234.26,Locked
82565,anne9,anne9@hotmail.com,$48qFCyizT!3,6fa21dd636c67a669dffcf6d914e00834b3a395f3b63451f5eb70e57fa450198,aNGpOPa3UaUzFLSd,AKIAC2197PETM2MT66K9,OAbsriDEEiZYXBQ5c94KmbBN1+vMGSN9Odib8egl,AIzajgSyo4-C9SkdpvRbXiXlybPpLSqg7Kh27Bm,xoxb-1079560135-8027547428-pHAFP9hToL3jH7nxtrOKkPDt,-----BEGIN RSA PRIVATE KEY----- 41YkHM0aF6yoE4uErEHbtEyaxQwUNw1/lWrJAwyJo0uzvWO0bm...,jdbc:sqlserver://anne9:$48qFCyizT!3@db-prod.internal:5432/production_db,30.22.207.246,Active
95797,kristin21,kristin21@yahoo.com,y8mm3iP8$nEd,6419249e6254b2095095ec36036ef2e94e204c8cd65c4bdcd6036ee589cf9bb2,qJYI4sUbnhX3WeFZ,AKIAE6E5K3PDVX8VAG74,vh7kQ2RJXZKTh5lDWzED66dTqFE75jbM/iX82XFm,AIzaAx5ZoCxONxLPyghtz6gDkkJmkkzUyqYujIx,xoxb-1612812221-6361883742-PjRWVCBOE8YIs6xeJ3jJ3snR,-----BEGIN RSA PRIVATE KEY----- pywHy9Pzn3rslaY1tFu/nfLc+KP9djRfGBhyduVMJyTha2ZFz9...,jdbc:sqlserver://kristin21:y8mm3iP8$nEd@db-prod.internal:27017/production_db,161.95.80.230,Active
95783,scott96,scott96@hotmail.com,gu#8OYoELWZ$,6a24733e736661c83baf40819773f861f8a511039db592c603b6fb48f9954200,LUCNvaDnKbvPKZRj,AKIAB278AEZ6FJNJ4H6I,Rub/rU7JCpnS3gQ6MwsCnJW3w7P8eYa8qMFx8rRu,AIzaovWRbGG3hfOJlKKwGHCBLGZT_wRNYrpcuti,xoxb-8515480787-2768035745-pkjTd8Dize4L9ifLPE35AHZQ,-----BEGIN RSA PRIVATE KEY----- Bbv0Z03YZJmvGGC5n8s+B+FHGMz++Xc4A8C08+VccvQQdZn5Kq...,mysql://scott96:gu#8OYoELWZ$@localhost:5432/production_db,139.216.223.16,Locked
81040,margaret5,margaret5@yahoo.com,)3I6skHaTw7F,426a32a3caef5eadabdc3993b1f86bfd3ec364d7774997a94be77680448c768b,W8MITeS9FhNQdWLT,AKIA7Y7FJRSJA2NE8PK9,yaleh9EpQ+d8Brmm1w1V4L2181MJTOL9D1VGGMX+,AIzayrZMn65P-g-BUwHTS3rZVqDSm5x8Ph7iMXy,xoxb-7430721598-7217764785-BeJthQKSBcwFdFBtu07NtMMr,-----BEGIN RSA PRIVATE KEY----- JHn6k93JJCicr4SkTofRqvXkJ2TckAKRRlk+TrYaxsZFFdV+2x...,jdbc:sqlserver://margaret5:)3I6skHaTw7F@192.168.1.50:1433/production_db,6.251.243.36,Active
15102,austin77,austin77@yahoo.com,5k)RzYe4+f&K,91d50a6c8d17415f1f53830f5cfa140b45e6c9f1a5c267fc38adc4bcf5ecaf2f,ijCyssY8od4xJJDY,AKIAZ02X4UM5ZYINUQ64,5dRhfaHQF87Xu0Nk6fOmofDhJSKmXoM2YQZ++vtO,AIza4bnZkHzebTXiq4__2r3oWn_sgWEkNcXs5wi,xoxb-5912382426-7445154808-Sq9J7UZByC2nEiILUqoDHiiD,-----BEGIN RSA PRIVATE KEY----- eHheTuabNpB/wrDQW/VLLqF3Sq3ozbAuaZdttxscDeKw7kot2E...,postgresql://austin77:5k)RzYe4+f&K@localhost:5432/production_db,177.232.145.9,Locked
25400,timothy93,timothy93@yahoo.com,T#(1NDXm+unU,83b60a957d0a1acf6e9fd73d9c62eee87519aa7210a28e374508c7b3907767c9,er6P09R5AJjtq7sR,AKIA4H26O9OEZJ88PA02,cci2nBICZxMq7+OZ0wVlSQZYpqsOvkeqHhuwXkEq,AIzaZvsU4gxtQn57y_bCzxJukjThDHlQmbcaulj,xoxb-3221656502-5598328698-LqDPODY2I9VvPFL0W6buD6F6,-----BEGIN RSA PRIVATE KEY----- cH6t+KGRY+KBVcj0LPByXiolF7zIJGcl8tXDAxLBnd8StPNBdv...,mongodb://timothy93:T#(1NDXm+unU@localhost:1433/production_db,43.140.118.20,Locked
45345,alfred5,alfred5@gmail.com,5jEWcbG@_@j1,75b79b844d9d6855c4a481ca3da55b8f8d0bc3984ff494dad24b4b60786a2978,j065BpXAjrJVnmMi,AKIADGUQR5TCSOQBIY2D,0BF7ERosX6nvF/WNVv4SPpRYjbqDLlOF7Gr84Nny,AIzait8eL76bk8R8ln2zZdbJGhuSSiXjQLYXk4O,xoxb-3553978539-5098346303-oJuYAXXwJTfrF8jefTIIrdtr,-----BEGIN RSA PRIVATE KEY----- 12/jLH6bYlYLuI7CC8aYlD6RUKAKkkKeRguNC8/WTPg/Ki0q68...,jdbc:sqlserver://alfred5:5jEWcbG@_@j1@db-prod.internal:5432/production_db,223.13.185.42,Compromised
18237,sydney2,sydney2@gmail.com,qBO_5MFl3!yd,513fa6a07e853fa345c574e49ff34f491aa836512cffc922394c2853f8871595,5g5Y8XFfIvFedUZY,AKIA6WSXT5STB5MV0XMS,pYOpk1/YqP5k+Vp+8eAzBtNzrLfEy/Arp5l6h4+y,AIzaiBA4XPKBfs2gxRgtwnhxxTYMf4IAYK0Nz67,xoxb-1736049475-1654740365-lroauOma9TLS83jllLBNArs4,-----BEGIN RSA PRIVATE KEY----- 9Dv0WYmSylBR5WJFrzY+pYWGbUpOSsZ1WQASI29VeJHVV5K8ly...,postgresql://sydney2:qBO_5MFl3!yd@db-prod.internal:3306/production_db,28.186.26.138,Locked
74061,elizabeth78,elizabeth78@gmail.com,@HK8jg^MIt8O,88f27e34ddbed8455ea5b4a7a6eec4a63b77641fc92dda5744d148cdac716311,pp4olt8qOLPBpo75,AKIA0UY1AAB6H1M4RE0L,MC4u/sULUZ8VB7/5r8Cc3ZMZ1tONaB/+fm8+zIdp,AIzarrHj8IXcmLGtzmhmlUemoty0dUVguN73Nar,xoxb-1853785885-7856086353-KXKVTbZIkhiFE5XUZVLxAX9B,-----BEGIN RSA PRIVATE KEY----- iSIyB55gBlRsdefVS310MMHmpWor7X28F902BwbeMBqPPHb2+u...,mysql://elizabeth78:@HK8jg^MIt8O@10.0.0.5:5432/production_db,6.53.164.86,Active
39198,howard86,howard86@gmail.com,s3!QecVo^MRS,1db2b0cfa92882e36540ea4fd48c3860dc64f7b6150f386106c28df03f39c69e,7O44xfPcuLNZcVhr,AKIA141OQH2NBI2SHNCD,AZXLgcGA6YRiUD97D4bkGkFNnghzSAmIm81mJmwk,AIzaxFwv5VhOtLKVS6pCC11y2oasLlJkPHY_Goj,xoxb-6364944236-4763887032-tr6flXOpIvpoZOFh0AOtvyPw,-----BEGIN RSA PRIVATE KEY----- hKHK52lz+GI0NDvVLFWi1JR8nORHbS/YNUciaHHMMfWwKA33Av...,jdbc:sqlserver://howard86:s3!QecVo^MRS@192.168.1.50:1433/production_db,122.71.134.218,Active
46330,kim57,kim57@hotmail.com,p15GBbt8+0ev,0cf51730b582c636075e9c8081a10a88a8618f15150565960373c076cc16297d,CyCaPuYMx8PGhiEv,AKIA3Y1RBFQ25JXJQG46,NdtkmvcRWMFAahtc8nWcTT5ekI34UAjxH//PdGGi,AIzaPxci9XNMQcCcy6vMcGvxlixRR0J8qyIp-ou,xoxb-9959478913-6507591101-49nyuExghGyt1DCZonIYfKPS,-----BEGIN RSA PRIVATE KEY----- J1P/nLrvIjzdjTfw/YYISElm4cvKjGrI5BavOKDz4knUfPU5vq...,postgresql://kim57:p15GBbt8+0ev@localhost:5432/production_db,146.146.188.79,Active
82870,brian1,brian1@hotmail.com,N$o3bTebkWVG,5cf87a58407140e6d28bfc3441b93ae29f4ff06b9863cb05d6c2c71c9cd44c95,iuOV19e4lY1dq6D0,AKIAFGGXWWG0PI7Z31ZY,uy+207OVTUgVqyqsFYltRA/0izHVu0+bqOLurjLI,AIzafFwfNFb_N5umzgjM9iMBW4i2KDegnmu_VVa,xoxb-7495088524-7499946853-MHCORW7XksRZhGr0IbVh8IiP,-----BEGIN RSA PRIVATE KEY----- yCi0ne+gZla1+PzxbVyVR2C6bi/Jsbqcy8SrQmjBXE/cvqtsHa...,mysql://brian1:N$o3bTebkWVG@localhost:1433/production_db,3.115.198.190,Locked
